id_encuestado,pregunta_texto,respuesta,id_pregunta,seccion
162,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
163,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
164,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Siempre,20,Estilo de Vida
165,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Nunca,20,Estilo de Vida
166,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
167,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
168,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
169,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Nunca,20,Estilo de Vida
170,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
171,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
172,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
173,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
174,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Nunca,20,Estilo de Vida
175,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
176,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
177,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
178,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
179,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
180,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
181,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
182,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
183,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Nunca,20,Estilo de Vida
184,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Nunca,20,Estilo de Vida
185,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
186,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
187,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
188,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Siempre,20,Estilo de Vida
189,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
190,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
191,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
192,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
193,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
194,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Siempre,20,Estilo de Vida
195,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
196,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Nunca,20,Estilo de Vida
197,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
198,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Siempre,20,Estilo de Vida
199,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
200,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Nunca,20,Estilo de Vida
201,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
202,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
203,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
204,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
205,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
206,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
207,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
208,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
209,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
210,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
211,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
212,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
213,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Nunca,20,Estilo de Vida
214,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,Raramente,20,Estilo de Vida
215,¿Con qué frecuencia presenta dificultades para conciliar el sueño?,A veces,20,Estilo de Vida
1,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
2,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
3,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
4,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
5,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
6,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
7,¿Cuántas horas duerme en promedio por noche?,12,21,Estilo de Vida
8,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
9,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
10,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
11,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
12,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
13,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
14,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
15,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
16,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
17,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
18,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
19,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
20,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
21,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
22,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
23,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
24,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
25,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
26,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
27,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
28,¿Cuántas horas duerme en promedio por noche?,"6,5",21,Estilo de Vida
29,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
30,¿Cuántas horas duerme en promedio por noche?,65,21,Estilo de Vida
31,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
32,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
33,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
34,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
35,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
36,¿Cuántas horas duerme en promedio por noche?,65,21,Estilo de Vida
37,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
38,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
39,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
40,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
41,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
42,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
43,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
44,¿Cuántas horas duerme en promedio por noche?,"6,5",21,Estilo de Vida
45,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
46,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
47,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
48,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
49,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
50,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
51,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
52,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
53,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
54,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
55,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
56,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
57,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
58,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
59,¿Cuántas horas duerme en promedio por noche?,75,21,Estilo de Vida
60,¿Cuántas horas duerme en promedio por noche?,85,21,Estilo de Vida
61,¿Cuántas horas duerme en promedio por noche?,75,21,Estilo de Vida
62,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
63,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
64,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
65,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
66,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
67,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
68,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
69,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
70,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
71,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
72,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
73,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
74,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
75,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
76,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
77,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
78,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
79,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
80,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
81,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
82,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
83,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
84,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
85,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
86,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
87,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
88,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
89,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
90,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
91,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
92,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
93,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
94,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
95,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
96,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
97,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
98,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
99,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
100,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
101,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
102,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
103,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
104,¿Cuántas horas duerme en promedio por noche?,4,21,Estilo de Vida
105,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
106,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
107,¿Cuántas horas duerme en promedio por noche?,8,21,Estilo de Vida
108,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
109,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
110,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
111,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
112,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
113,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
114,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
115,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
116,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
117,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
118,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
119,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
120,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
121,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
122,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
123,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
124,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
125,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
126,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
127,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
128,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
129,¿Cuántas horas duerme en promedio por noche?,7,21,Estilo de Vida
130,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
131,¿Cuántas horas duerme en promedio por noche?,4,21,Estilo de Vida
132,¿Cuántas horas duerme en promedio por noche?,6,21,Estilo de Vida
133,¿Cuántas horas duerme en promedio por noche?,5,21,Estilo de Vida
